6517 ;LP 833-49                          ;PM*;04 10 41.3615923658 -26 17 40.908950699;     ~   ;     ~   ;14.37    ;     ~   ;     ~   ;M3.5Ve                ;   7;   0,
6518 ;CD-30 1755                         ;PM*;04 18 35.3430561528 -30 29 29.293934748;     ~   ;10.94    ;9.94     ;     ~   ;     ~   ;K0                    ;   2;   0,
6519 ;LP 889-40                          ;PM*;04 10 08.8854852768 -29 36 36.172248696;     ~   ;     ~   ;14.98    ;     ~   ;     ~   ;~                     ;   4;   0,
6520 ;LP 889-39                          ;PM*;04 09 28.0699850760 -30 34 48.478151172;     ~   ;     ~   ;13.58    ;     ~   ;     ~   ;~                     ;   8;   0,
6521 ;NGC 1537                           ;GiG;04 13 40.6728494904 -31 38 42.789379560;     ~   ;11.54    ;     ~   ;10.11    ;     ~   ;~                     ; 101;   0,
6522 ;ESO 359-29                         ;AG?;04 12 50.62 -33 00 07.3                ;     ~   ;14.77    ;     ~   ;14.14    ;     ~   ;~                     ;  38;   0,
6523 ;NGC 1532                           ;GiP;04 12 04.3612491792 -32 52 26.960041056;     ~   ;10.65    ;     ~   ;9.34     ;10.4     ;~                     ; 146;   0,
6524 ;IC 2040                            ;GiG;04 12 59.7779249448 -32 33 12.086162244;     ~   ;13.59    ;     ~   ;12.89    ;     ~   ;~                     ;  44;   0,
6525 ;NGC 1531                           ;GiP;04 11 59.329 -32 51 02.85              ;     ~   ;13.11    ;     ~   ;12.12    ;     ~   ;~                     ;  61;   0,
6526 ;ESO 359-22                         ;AG?;04 08 45.58 -35 23 22.2                ;     ~   ;15.99    ;     ~   ;15.79    ;15.9     ;~                     ;  26;   0,
6527 ;ESO 359-24                         ;EmG;04 10 57.49 -35 49 51.1                ;     ~   ;15.43    ;     ~   ;15.00    ;15.1     ;~                     ;  16;   0,
6528 ;HD 27426                           ;** ;04 17 58.2954705336 -38 25 44.493548592;     ~   ;9.89     ;8.88     ;     ~   ;     ~   ;K3Vk:                 ;  30;   0,
6529 ;APMPM J0413-3729                   ;PM*;04 13 23.3166714752 -37 28 55.733605719;     ~   ;15.66    ;     ~   ;     ~   ;     ~   ;M0.5                  ;   5;   0,
6530 ;CD-41 1354                         ;PM*;04 17 02.0160419904 -40 47 55.957921008;     ~   ;11.57    ;10.40    ;9.59     ;8.98     ;M0                    ;  25;   0,
6531 ;LEHPM 3646                         ;PM*;04 07 30.4189426104 -40 05 29.234421960;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;   5;   0,
6532 ;HD 276361                          ;*  ;04 26 40.8752400120 +40 36 15.908267232;     ~   ;11.81    ;11.31    ;     ~   ;     ~   ;A7                    ;   2;   0,
6533 ;Ross 593                           ;PM*;04 20 57.5875531651 +37 28 43.594279027;     ~   ;14.19    ;     ~   ;12.484   ;     ~   ;M3                    ;  19;   0,
6534 ;UGC 3016                           ;AG?;04 21 19.9913747784 +36 45 36.169750944;     ~   ;17       ;     ~   ;     ~   ;     ~   ;~                     ;  24;   0,
6535 ;G 39-9                             ;PM*;04 22 33.4968841037 +39 00 43.633490056;     ~   ;16.93    ;     ~   ;14.8     ;     ~   ;M5V                   ;  31;   0,
6536 ;HD 282083                          ;*  ;04 29 40.9998432816 +33 08 57.019970832;     ~   ;10.79    ;9.81     ;     ~   ;     ~   ;K0                    ;   4;   0,
6537 ;V* NY Per                          ;RR*;04 26 40.1649531576 +32 11 23.795835216;     ~   ;     ~   ;14.21    ;     ~   ;     ~   ;~                     ;   9;   0,
6538 ;G 39-11                            ;PM*;04 24 49.2171783216 +32 26 58.211679408;     ~   ;13.95    ;     ~   ;12.101   ;     ~   ;M2.5V                 ;  26;   0,
6539 ;UCAC4 605-013165                   ;PM*;04 20 58.0299286488 +30 55 20.794320768;     ~   ;16.43    ;14.80    ;14.43    ;     ~   ;~                     ;   1;   0,
6540 ;G 39-10                            ;PM*;04 23 42.4172478930 +30 20 33.580599960;     ~   ;16.6     ;     ~   ;14.4     ;     ~   ;~                     ;   7;   0,
6541 ;Cl Czernik 18                      ;OpC;04 27 51.1 +30 56 10                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  28;   0,
6542 ;LP 302-6                           ;PM*;04 19 34.6570105248 +29 47 38.531482548;     ~   ;14.8     ;12.40    ;12.9     ;     ~   ;~                     ;   4;   0,
6543 ;LP 302-13                          ;PM*;04 21 10.8697244416 +30 18 42.770771214;     ~   ;17.8     ;     ~   ;15.4     ;     ~   ;~                     ;   5;   0,
6544 ;HL Tau 76                          ;WD*;04 18 56.6378191680 +27 17 48.314513652;     ~   ;15.40    ;     ~   ;     ~   ;     ~   ;DA4.3                 ; 140;   0,
6545 ;UGC 3009                           ;LSB;04 19 05.951 +26 10 47.94              ;     ~   ;16.0     ;     ~   ;     ~   ;     ~   ;~                     ;  31;   0,
6546 ;LP 358-731                         ;TT*;04 29 36.2381337192 +26 34 23.484646236;18.70    ;17.6     ;16.09    ;15.0     ;     ~   ;M4.25V                ;  24;   0,
6547 ;G 8-31                             ;PM*;04 22 59.2612990416 +25 59 14.283966912;     ~   ;15.33    ;     ~   ;14.068   ;     ~   ;M4.0V                 ;  23;   0,
6548 ;HD 283648                          ;PM*;04 25 30.8908764168 +26 17 31.972094844;     ~   ;12.70    ;11.10    ;10.56    ;     ~   ;K7                    ;  15;   0,
6549 ;LP 358-716                         ;PM*;04 21 00.6378030072 +24 31 07.767313104;     ~   ;     ~   ;14.85    ;     ~   ;     ~   ;~                     ;  17;   0,
6550 ;HD 283668                          ;PM*;04 27 52.9092842784 +24 26 41.877432536;     ~   ;10.32    ;     ~   ;8.8      ;     ~   ;K2                    ;  64;   0,
6551 ;V* V824 Tau                        ;Er*;04 28 03.7500767352 +24 24 07.727597568;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M5V                   ;  12;   0,
6552 ;LP 358-134                         ;PM*;04 21 53.1000262632 +24 14 25.781371476;     ~   ;15.13    ;     ~   ;     ~   ;     ~   ;~                     ;  14;   0,
6553 ;LP 358-534                         ;PM*;04 21 55.8780110352 +23 25 05.809781028;     ~   ;13.44    ;13.496   ;13.111   ;     ~   ;~                     ;  23;   0,
6554 ;LP 358-268                         ;Er*;04 27 03.1391394120 +24 06 15.756803352;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  18;   0,
6555 ;LP 358-730                         ;PM*;04 29 10.9876446624 +26 14 48.317186112;     ~   ;14.42    ;12.910   ;12.569   ;     ~   ;~                     ;  21;   0,
6556 ;HD 283646                          ;** ;04 28 39.8265533136 +26 13 12.304510932;     ~   ;12.30    ;10.956   ;10.565   ;     ~   ;K4/5V                 ;  38;   0,
6557 ;LP 358-167                         ;PM*;04 23 06.1442604816 +23 46 02.492931180;     ~   ;17.5     ;     ~   ;15.1     ;     ~   ;~                     ;   8;   0,
6558 ;LP 358-188                         ;PM*;04 24 09.3351760896 +25 41 00.468532824;     ~   ;20.3     ;     ~   ;17.8     ;     ~   ;~                     ;   4;   0,
6559 ;[SCH2006b] J04245748+24020200      ;*  ;04 24 57.4873869672 +24 02 01.648918572;     ~   ;     ~   ;     ~   ;19.4     ;16.7     ;M7.5V                 ;   3;   0,
6560 ;[SCH2006b] J04284465+24241965      ;PM*;04 28 44.6391743424 +24 24 19.848276504;     ~   ;20.3     ;     ~   ;18.4     ;16.2     ;M6Ve                  ;   2;   0,
6561 ;2MASS J04294723+2529188            ;LM*;04 29 47.2487149176 +25 29 18.768592860;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M8V                   ;   9;   0,
6562 ;HD 27524                           ;PM*;04 21 31.6490057568 +21 02 23.557097868;     ~   ;7.215    ;6.779    ;6.531    ;6.283    ;F5V                   ; 173;   0,
6563 ;LP 358-685                         ;Er*;04 19 29.7843231048 +21 45 13.982294412;     ~   ;15.55    ;14.03    ;     ~   ;     ~   ;~                     ;  24;   0,
6564 ;* kap01 Tau                        ;PM*;04 25 22.1644730361 +22 17 37.935906104;     ~   ;4.366    ;4.201    ;     ~   ;     ~   ;A7IV-V                ; 183;   0,
6565 ;* kap02 Tau                        ;dS*;04 25 25.0152469704 +22 11 59.995517604;     ~   ;5.544    ;5.264    ;     ~   ;     ~   ;F0Vn                  ; 140;   0,
6566 ;LP 358-722                         ;PM*;04 23 57.4054495008 +22 10 53.733967968;     ~   ;     ~   ;15.18    ;     ~   ;     ~   ;~                     ;  20;   0,
6567 ;LP 358-724                         ;PM*;04 25 18.1842955488 +23 03 38.951167320;     ~   ;15.55    ;13.99    ;13.73    ;     ~   ;~                     ;  16;   0,
6568 ;HD 27808                           ;PM*;04 24 14.5737054432 +21 44 10.483946556;     ~   ;7.646    ;7.125    ;6.830    ;6.550    ;F8V                   ; 200;   0,
6569 ;HD 28033                           ;SB*;04 26 18.4982775648 +21 28 13.548422352;     ~   ;7.897    ;7.334    ;     ~   ;     ~   ;F8V                   ; 162;   0,
6570 ;HD 28226                           ;PM*;04 28 00.7827965760 +21 37 11.650661112;     ~   ;5.996    ;5.711    ;5.553    ;5.406    ;Am                    ; 150;   0,
6571 ;HD 28343                           ;Er*;04 29 00.1238230176 +21 55 21.717292296;10.988   ;9.688    ;8.300    ;7.446    ;6.656    ;M0.5V                 ; 192;   0,
6572 ;Ross 32                            ;PM*;04 29 13.2163709337 +21 11 14.856291386;     ~   ;14.87    ;     ~   ;13.8     ;     ~   ;M2                    ;   9;   0,
6573 ;G 8-29                             ;PM*;04 21 50.0782972320 +21 19 42.834965520;     ~   ;14.59    ;     ~   ;12.710   ;     ~   ;M3.5                  ;  21;   0,
6574 ;LP 415-688                         ;PM*;04 23 11.3663120112 +21 03 32.215928148;     ~   ;15.33    ;     ~   ;     ~   ;     ~   ;~                     ;  12;   0,
6575 ;HD 284455                          ;PM*;04 26 47.6211934488 +21 14 05.715574620;     ~   ;12.93    ;11.195   ;10.900   ;     ~   ;K5V                   ;  37;   0,
6576 ;UGC 3053                           ;AG?;04 28 09.6419734464 +21 39 19.431765144;     ~   ;14.9     ;     ~   ;     ~   ;     ~   ;~                     ;  36;   2,
6577 ;LP 358-37                          ;PM*;04 22 00.8834547864 +22 06 50.891352300;     ~   ;15.65    ;     ~   ;13.4     ;     ~   ;~                     ;   7;   0,
6578 ;LP 358-351                         ;PM*;04 29 37.3969001856 +21 40 07.116218148;     ~   ;15.76    ;14.21    ;     ~   ;     ~   ;~                     ;  19;   0,
6579 ;LP 358-202                         ;PM*;04 24 07.4274270600 +22 07 07.923990468;     ~   ;12.30    ;11.07    ;10.56    ;     ~   ;K5                    ;  28;   0,
6580 ;* ups Tau                          ;dS*;04 26 18.4631232492 +22 48 48.889451555;     ~   ;4.572    ;4.282    ;     ~   ;     ~   ;A8Vn                  ; 177;   0,
6581 ;V* V893 Tau                        ;BY*;04 18 57.9745736544 +19 54 24.124484232;     ~   ;9.345    ;8.597    ;8.192    ;7.829    ;G9V                   ; 147;   0,
6582 ;HD 27406                           ;BY*;04 20 12.9666179232 +19 14 00.518450172;     ~   ;8.016    ;7.444    ;7.131    ;6.826    ;F9V+                  ; 194;   0,
6583 ;HD 27429                           ;PM*;04 20 25.1019130632 +18 44 33.652197312;     ~   ;6.478    ;6.094    ;5.874    ;5.653    ;F2Vn                  ; 116;   0,
6584 ;HD 27534                           ;PM*;04 21 32.2684884072 +18 25 03.295609536;     ~   ;7.234    ;6.787    ;6.532    ;6.279    ;F5V                   ; 163;   0,
6585 ;HG 7-163                           ;PM*;04 19 03.0986676144 +19 32 39.552153756;     ~   ;15.28    ;     ~   ;     ~   ;     ~   ;~                     ;  18;   0,
6586 ;Cl* Melotte 25 REID 162            ;Er*;04 21 38.3076229008 +20 18 10.139058216;     ~   ;18.28    ;16.48    ;     ~   ;     ~   ;~                     ;  19;   0,
6587 ;LP 415-30                          ;Er*;04 22 42.8639705136 +20 34 12.532549836;     ~   ;16.47    ;14.97    ;     ~   ;     ~   ;M4.0V                 ;  22;   0,
6588 ;V* V918 Tau                        ;BY*;04 28 37.2160468224 +19 44 26.481269436;     ~   ;9.316    ;8.580    ;8.182    ;7.816    ;G5                    ; 140;   0,
6589 ;HG 7-179                           ;PM*;04 22 39.5610968520 +18 16 09.590065860;     ~   ;15.24    ;13.040   ;12.658   ;     ~   ;M2.0                  ;  47;   0,
6590 ;HD 27901                           ;PM*;04 24 57.1275623016 +19 02 31.232746428;     ~   ;6.354    ;5.965    ;5.736    ;5.506    ;F4V                   ; 130;   0,
6591 ;UGC 3045                           ;AG?;04 26 41.7137461608 +20 24 28.121445180;     ~   ;16.5     ;     ~   ;     ~   ;     ~   ;~                     ;  20;   0,
6592 ;LP 415-19                          ;BD?;04 21 44.3704046400 +20 24 10.453768992;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  18;   0,
6593 ;LP 415-636                         ;Er*;04 22 08.2467305544 +19 15 21.911057100;     ~   ;12.67    ;12.55    ;12.86    ;     ~   ;M3.0                  ;  25;   0,
6594 ;* eps Tau                          ;** ;04 28 37.0002551195 +19 10 49.563140930;5.42     ;4.54     ;3.53     ;     ~   ;     ~   ;G9.5IIICN0.5          ; 587;   1,
6595 ;V* V1103 Tau                       ;BY*;04 29 01.0133482776 +18 40 25.322063340;     ~   ;14.74    ;13.310   ;12.982   ;     ~   ;M2.5V                 ;  45;   0,
6596 ;V* V988 Tau                        ;BY*;04 23 22.8504016872 +19 39 31.317351336;     ~   ;10.290   ;9.381    ;     ~   ;     ~   ;K0                    ; 119;   0,
6597 ;HD 27282                           ;PM*;04 19 08.0079247152 +17 31 29.115479280;9.46     ;9.157    ;8.427    ;8.034    ;7.675    ;G8V                   ; 189;   0,
6598 ;Cl* Melotte 25 LH 199              ;PM*;04 21 35.4996326568 +16 53 39.742733328;     ~   ;17.17    ;15.46    ;15.40    ;     ~   ;M3                    ;  24;   0,
6599 ;HD 285665                          ;PM*;04 18 47.5356278088 +17 32 17.052945936;     ~   ;12.93    ;11.51    ;11.14    ;     ~   ;M0V                   ;  10;   0,
6600 ;* gam Tau                          ;** ;04 19 47.6039239005 +15 37 39.511385129;5.46     ;4.64     ;3.65     ;4.83     ;     ~   ;G9.5IIIabCN0.5        ; 546;   0,
6601 ;* del Tau                          ;SB*;04 22 56.0951595936 +17 32 33.049802364;5.56     ;4.74     ;3.76     ;5.56     ;     ~   ;G9.5IIICN0.5          ; 523;   0,
6602 ;* del02 Tau                        ;PM*;04 24 05.7614531616 +17 26 38.871301956;5.07     ;4.95     ;4.80     ;4.64     ;4.57     ;A2Vs                  ; 238;   0,
6603 ;HG 7-205                           ;PM*;04 25 25.0272958848 +17 54 55.257971040;     ~   ;12.84    ;11.128   ;10.61    ;     ~   ;~                     ;  46;   0,
6604 ;* del03 Tau                        ;a2*;04 25 29.3847186643 +17 55 40.463442784;     ~   ;4.369    ;4.298    ;6.18     ;4.24     ;A2IV-Vs               ; 404;   0,
6605 ;HG 7-221                           ;PM*;04 27 16.6396768704 +17 14 30.666346656;     ~   ;14.58    ;13.064   ;12.711   ;     ~   ;M1.5                  ;  51;   0,
6606 ;HD 28406                           ;PM*;04 29 30.3506853024 +17 51 47.393997696;7.36     ;7.352    ;6.890    ;6.631    ;6.373    ;F6V                   ; 188;   0,
6607 ;HD 285773                          ;BY*;04 29 31.6063777896 +17 53 35.460179628;10.28    ;9.761    ;8.934    ;8.486    ;8.093    ;K0V                   ; 198;   0,
6608 ;HD 27685                           ;SB*;04 22 44.7200401380 +16 47 27.158550607;8.730    ;8.495    ;7.821    ;7.456    ;7.104    ;G4V                   ; 159;   0,
6609 ;HD 27859                           ;BY*;04 24 28.3269703416 +16 53 10.202918748;     ~   ;8.382    ;7.790    ;     ~   ;     ~   ;G2V                   ; 222;   0,
6610 ;V* V906 Tau                        ;BY*;04 26 24.6221111736 +16 51 12.069956916;8.86     ;8.69     ;8.05     ;7.51     ;7.16     ;G1V                   ; 220;   0,
6611 ;HD 285804                          ;PM*;04 28 10.8713190144 +16 28 15.380972508;     ~   ;12.007   ;11.057   ;10.70    ;     ~   ;K7V                   ;  62;   0,
6612 ;LAWD 19                            ;WD*;04 28 39.4103640216 +16 58 12.094977036;     ~   ;13.96    ;14.03    ;14.51    ;     ~   ;DA2.0                 ; 118;   0,
6613 ;HD 28344                           ;BY*;04 28 48.2984108040 +17 17 07.685984400;8.57     ;8.456    ;7.837    ;7.498    ;7.180    ;G2V                   ; 280;   0,
6614 ;HG 7-244                           ;PM*;04 29 55.7394509088 +16 54 50.582358432;     ~   ;14.31    ;12.820   ;12.407   ;     ~   ;~                     ;  42;   0,
6615 ;HD 28462                           ;PM*;04 29 57.7279752624 +16 40 22.226116800;     ~   ;10.051   ;9.069    ;9.12     ;     ~   ;K1V                   ; 149;   0,
6616 ;HD 28363                           ;** ;04 28 59.7394076568 +16 09 32.714425728;     ~   ;7.101    ;6.565    ;6.258    ;5.966    ;F8V                   ; 190;   0,
