star_name,star_alternate_names
Kepler-61,"2MASS J19411308+4228310, KIC 6960913, KOI-1361, WISE J194113.07+422831.1"
Kepler-620,"2MASS J19243825+5120055, KIC 12459913, KOI-602, WISE J192438.24+512005.3"
Kepler-621,"2MASS J19234254+3954509, KIC 4832837, KOI-605, WISE J192342.54+395450.9"
Kepler-622,"2MASS J18575483+4055591, KIC 5686174, KOI-610, WISE J185754.83+405559.3"
Kepler-623,"2MASS J19475681+4728386, KIC 10353968, KOI-618, WISE J194756.74+472837.9"
Kepler-624,"2MASS J19404641+3932228, KIC 4478168, KOI-626, WISE J194046.40+393222.9"
Kepler-625,"2MASS J19283611+3938152, KIC 4563268, KOI-627"
Kepler-626,"2MASS J19144767+3942298, KIC 4644604, KOI-628, WISE J191447.66+394229.5"
Kepler-627,"2MASS J19282502+3946044, KIC 4656049, KOI-629, WISE J192825.03+394604.3"
Kepler-628,"2MASS J19214782+3951172, KIC 4742414, KOI-631, WISE J192147.82+395117.3"
Kepler-629,"2MASS J19174027+3956420, KIC 4827723, KOI-632, WISE J191740.29+395642.2"
Kepler-62,"2MASS J18525105+4520595, KIC 9002278, KOI-701, WISE J185251.03+452059.0"
Kepler-630,"2MASS J19334248+3956327, KIC 4841374, KOI-633, WISE J193342.49+395632.6"
Kepler-631,"2MASS J19473258+4013416, KIC 5120087, KOI-639, WISE J194732.57+401341.5"
Kepler-632,"2MASS J19490062+4017189, KIC 5121511, KOI-640, WISE J194900.59+401718.8"
Kepler-633,"2MASS J19405218+4035321, KIC 5374854, KOI-645, WISE J194052.21+403532.3"
Kepler-634,"2MASS J19244681+4042097, KIC 5531694, KOI-647, WISE J192446.82+404209.7"
Kepler-635,"2MASS J19190557+4048026, KIC 5613330, KOI-649, WISE J191905.58+404802.5"
Kepler-636,"2MASS J19342205+4105425, KIC 5796675, KOI-652, Kepler-636 A, WISE J193422.04+410542.5"
Kepler-637,"2MASS J19294013+4125007, KIC 6125481, KOI-659, WISE J192940.13+412500.7"
Kepler-638,"2MASS J18594066+4137019, KIC 6267535, KOI-660, WISE J185940.65+413701.9"
Kepler-639,"2MASS J19284485+4143373, KIC 6365156, KOI-662, WISE J192844.84+414337.1"
Kepler-63,"TYC 3550-458-1, 2MASS J19165428+4932535, KIC 11554435, KOI-63, WISE J191654.29+493253.6"
Kepler-640,"2MASS J19440772+4207540, KIC 6707835, KOI-666, WISE J194407.72+420754.2"
Kepler-641,"2MASS J19271763+4230583, KIC 7033671, KOI-670, WISE J192717.64+423058.3"
Kepler-642,"2MASS J19352029+4237298, KIC 7124613, KOI-673, WISE J193520.29+423729.7"
Kepler-643,"2MASS J19211855+4253538, KIC 7277317, KOI-674, WISE J192118.54+425353.7"
Kepler-644,"2MASS J19415417+4329352, KIC 7764367, KOI-685, WISE J194154.16+432934.9"
Kepler-645,"2MASS J19211746+4402089, KIC 8161561, KOI-688, WISE J192117.47+440208.8"
Kepler-646,"2MASS J19215312+4423135, KIC 8361905, KOI-689, WISE J192153.14+442313.3"
Kepler-647,"2MASS J18590919+4435300, KIC 8480285, KOI-691, WISE J185909.19+443529.8"
Kepler-648,"2MASS J18553591+4501007, KIC 8802165, KOI-694, WISE J185535.91+450100.8"
Kepler-649,"2MASS J19023742+4504464, KIC 8805348, KOI-695, WISE J190237.40+450446.1"
Kepler-64 (AB),KIC 4862625 (AB)
Kepler-650,"2MASS J19160021+4509153, KIC 8878187, KOI-697, WISE J191600.22+450915.2"
Kepler-651,"2MASS J19091987+4612126, KIC 9578686, KOI-709, WISE J190919.85+461212.4"
Kepler-652,"2MASS J19120194+4628248, KIC 9702072, KOI-714, WISE J191201.93+462824.8"
Kepler-653,"2MASS J18485110+4643041, KIC 9873254, KOI-717, WISE J184851.11+464304.1"
Kepler-654,"2MASS J19481641+4650034, KIC 9964801, KOI-721, WISE J194816.41+465003.0"
Kepler-655,"2MASS J19490218+4650354, KIC 9965439, KOI-722, WISE J194902.17+465035.4"
Kepler-656,"2MASS J19131869+4722537, KIC 10265898, KOI-732, WISE J191318.69+472253.5"
Kepler-657,"2MASS J19244735+4718280, KIC 10272442, KOI-734, WISE J192447.34+471827.4"
Kepler-658,"2MASS J18515610+4734429, KIC 10386984, KOI-739, WISE J185156.07+473442.4"
Kepler-659,"2MASS J19102596+4730348, KIC 10395381, KOI-740, WISE J191025.96+473034.8"
Kepler-65,"KOI 85, KIC 5866724, 2MASS J19144528+4109042, KOI-85, TYC 3125-976-1, WISE J191445.29+410904.0"
Kepler-660,"2MASS J19123318+4743280, KIC 10526549, KOI-746, WISE J191233.18+474328.3"
Kepler-661,"2MASS J18545061+4751477, KIC 10583066, KOI-747, WISE J185450.58+475147.4"
Kepler-662,"2MASS J19215163+4755450, KIC 10662202, KOI-750, WISE J192151.62+475544.9"
Kepler-663,"2MASS J19511398+4756480, KIC 10682541, KOI-751, WISE J195114.00+475647.6"
Kepler-664,"2MASS J19150117+4813343, KIC 10854555, KOI-755, WISE J191501.17+481334.2"
Kepler-665,"2MASS J19480615+4828429, KIC 10987985, KOI-758, WISE J194806.14+482842.9"
Kepler-666,"2MASS J19534964+4847297, KIC 11153539, KOI-762, WISE J195349.64+484729.7"
Kepler-667,"2MASS J19421321+4901024, KIC 11304958, KOI-764, WISE J194213.22+490102.3"
Kepler-668,"2MASS J19015982+4916384, KIC 11391957, KOI-765, WISE J190159.82+491638.2"
Kepler-669,"2MASS J19274468+4915143, KIC 11403044, KOI-766, WISE J192744.67+491514.2"
Kepler-66,"2MASS J19355557+4641158, KIC 9836149, KOI-1958, WISE J193555.58+464116.0"
Kepler-670,"2MASS J19480371+4913310, KIC 11414511, KOI-767, WISE J194803.71+491331.0"
Kepler-671,"2MASS J19370379+4918507, KIC 11460018, KOI-769"
Kepler-672,"2MASS J19265328+4928511, KIC 11507101, KOI-773"
Kepler-673,"2MASS J19230858+5003148, KIC 11812062, KOI-776, WISE J192308.57+500314.6"
Kepler-674,"2MASS J19004229+5008593, KIC 11853255, KOI-778, WISE J190042.28+500859.0"
Kepler-675,"2MASS J19351999+5013492, KIC 11918099, KOI-780, WISE J193520.02+501349.2"
Kepler-676,"2MASS J19445327+5017139, KIC 11923270, KOI-781, WISE J194453.27+501714.3"
Kepler-677,"2MASS J19202353+5019177, KIC 11960862, KOI-782"
Kepler-678,"2MASS J19414927+5029404, KIC 12020329, KOI-783, WISE J194149.26+502940.3"
Kepler-679,"2MASS J19440512+5034040, KIC 12070811, KOI-785, WISE J194405.11+503404.0"
Kepler-67,"2MASS J19363680+4609591, KIC 9532052, KOI-2115, WISE J193636.77+460958.8"
Kepler-680,"2MASS J19262937+5037056, KIC 12110942, KOI-786, WISE J192629.37+503705.5"
Kepler-681,"2MASS J19173593+5115011, KIC 12404086, KOI-788"
Kepler-682,"2MASS J19162693+5144145, KIC 12644822, KOI-791, WISE J191626.93+514414.3"
Kepler-683,"2MASS J19254559+3754203, KIC 2713049, KOI-794, WISE J192545.58+375420.2"
Kepler-684,"2MASS J19232892+3816250, KIC 3114167, KOI-795, WISE J192328.90+381624.9"
Kepler-685,"2MASS J19352926+3825225, KIC 3351888, KOI-801, WISE J193529.24+382522.2"
Kepler-686,"2MASS J19005131+3901389, KIC 3935914, KOI-809, WISE J190051.31+390138.9"
Kepler-687,"2MASS J19171570+3909118, KIC 4049131, KOI-811"
Kepler-688,"2MASS J19383725+3918301, KIC 4275191, KOI-813"
Kepler-689,"2MASS J19385054+3931182, KIC 4476123, KOI-814, WISE J193850.54+393118.1"
Kepler-68,"2MASS J19240775+4902249, KIC 11295426, KOI-246, Kepler-68 A, TYC 3551-189-1, WISE J192407.75+490224.8"
Kepler-690,"2MASS J19375757+3946172, KIC 4664847, KOI-816"
Kepler-691,"2MASS J19151488+4002002, KIC 4913852, KOI-818, WISE J191514.83+400159.8"
Kepler-692,"2MASS J19390644+4009134, KIC 5021899, KOI-821"
Kepler-693,"Kepler-693, 2MASS J18530085+4021295, KIC 5164255, KOI-824, WISE J185300.84+402129.5"
Kepler-694,"2MASS J19243588+4025138, KIC 5272878, KOI-826, WISE J192435.87+402513.7"
Kepler-695,"2MASS J19571586+4049205, KIC 5651104, KOI-840, WISE J195715.83+404921.0"
Kepler-696,"2MASS J19335918+4108153, KIC 5881688, KOI-843, WISE J193359.17+410815.2"
Kepler-697,"2MASS J18552745+4120472, KIC 6022556, KOI-844, WISE J185527.44+412047.0"
Kepler-698,"2MASS J19140239+4118063, KIC 6032497, KOI-845, WISE J191402.43+411806.2"
Kepler-69,"2MASS J19330262+4452080, KIC 8692861, KOI-172, WISE J193302.61+445208.0"
Kepler-6,"2MASS J19472094+4814238, KIC 10874614, KOI-17, WISE J194720.94+481423.9"
Kepler-700,"2MASS J19083703+4133568, KIC 6191521, KOI-847, WISE J190837.03+413356.6"
Kepler-701,"2MASS J19155860+4137598, KIC 6276477, KOI-849, WISE J191558.60+413759.8"
Kepler-702,"2MASS J19353074+4139423, KIC 6291653, KOI-850, WISE J193530.73+413942.3"
Kepler-703,"2MASS J19564484+4144336, KIC 6392727, KOI-851, WISE J195644.84+414433.7"
Kepler-704,"2MASS J18531593+4150136, KIC 6422070, KOI-852, WISE J185315.92+415013.7"
Kepler-705,"2MASS J19180203+4148436, KIC 6435936, KOI-854, WISE J191802.04+414843.4"
Kepler-706,"2MASS J19270249+4156386, KIC 6522242, KOI-855, WISE J192702.47+415638.7"
Kepler-707,"2MASS J19200181+4206592, KIC 6685526, KOI-861, WISE J192001.81+420659.3"
Kepler-708,"2MASS J19351595+4212449, KIC 6784235, KOI-863, WISE J193515.94+421245.0"
Kepler-709,"2MASS J19282524+4222491, KIC 6863998, KOI-867, WISE J192825.26+422249.1"
Kepler-710,"2MASS J19275139+4241461, KIC 7118364, KOI-873, WISE J192751.38+424146.1"
Kepler-711,"2MASS J19495040+4250237, KIC 7303253, KOI-878, WISE J194950.40+425023.4"
Kepler-712,"2MASS J19393833+4256069, KIC 7373451, KOI-881, WISE J193938.32+425606.7"
Kepler-713,"2MASS J19423636+4301473, KIC 7458762, KOI-887, WISE J194236.33+430147.2"
Kepler-714,"2MASS J18504788+4316218, KIC 7585481, KOI-890, WISE J185047.87+431621.9"
Kepler-715,"2MASS J18543138+4322458, KIC 7663691, KOI-891, WISE J185431.39+432245.8"
Kepler-716,"2MASS J19213437+4321500, KIC 7678434, KOI-892, WISE J192134.36+432149.9"
Kepler-717,"2MASS J19315172+4320470, KIC 7685981, KOI-893, WISE J193151.72+432046.7"
Kepler-718,"2MASS J19581485+4330128, KIC 7849854, KOI-897, WISE J195814.84+433012.6"
Kepler-719,"2MASS J19420867+4353040, KIC 8039892, KOI-903, WISE J194208.70+435303.9"
KOI-217,"2MASS J19392772+4617090, BOKS-1, KIC 9595827, Kepler-71, WISE J193927.71+461708.9"
Kepler-720,"2MASS J19543255+4410153, KIC 8255887, KOI-908, WISE J195432.54+441015.3"
Kepler-721,"2MASS J18574332+4428499, KIC 8414716, KOI-910, WISE J185743.32+442849.5"
Kepler-722,"2MASS J19210318+4433232, KIC 8490993, KOI-911, WISE J192103.19+443323.1"
Kepler-723,"2MASS J18591931+4439293, KIC 8544996, KOI-913, WISE J185919.31+443929.3"
Kepler-724,"2MASS J19334916+4447340, KIC 8628973, KOI-916, WISE J193349.16+444734.0"
Kepler-725,"2MASS J18555459+4448416, KIC 8672910, KOI-918, WISE J185554.60+444841.6"
Kepler-726,"2MASS J19265215+4453143, KIC 8689031, KOI-920, WISE J192652.13+445314.3"
Kepler-727,"2MASS J19392325+4502038, KIC 8826878, KOI-922, WISE J193923.25+450203.8"
Kepler-728,"2MASS J19242216+4506559, KIC 8883593, KOI-923, WISE J192422.12+450656.3"
Kepler-729,"2MASS J19052642+4524514, KIC 9077124, KOI-926"
Kepler-730,"2MASS J19021315+4534438, KIC 9141746, KOI-929, WISE J190213.15+453443.7"
Kepler-731,"2MASS J19453436+4534068, KIC 9166862, KOI-931"
Kepler-732,"2MASS J18545568+4557315, KIC 9388479, KOI-936, WISE J185455.63+455730.9"
Kepler-733,"2MASS J19320438+4554528, KIC 9406990, KOI-937, WISE J193204.37+455452.9"
Kepler-734,"2MASS J19481095+4601385, KIC 9479273, KOI-940, WISE J194810.95+460138.5"
Kepler-735,"2MASS J18584533+4610200, KIC 9512687, KOI-942, WISE J185845.32+461019.8"
Kepler-736,"2MASS J19013391+4610513, KIC 9513865, KOI-943, WISE J190133.93+461051.5"
Kepler-737,"2MASS J19272708+4625453, KIC 9710326, KOI-947, WISE J192727.10+462545.1"
Kepler-738,"2MASS J19101671+4634042, KIC 9761882, KOI-948, WISE J191016.71+463404.3"
Kepler-739,"2MASS J19201631+4634449, KIC 9766437, KOI-949, WISE J192016.31+463444.9"
Kepler-740,"2MASS J19055574+4641328, KIC 9820483, KOI-953"
Kepler-741,"2MASS J19174360+4637031, KIC 9825625, KOI-955, WISE J191743.61+463702.9"
Kepler-742,"2MASS J18552784+4647225, KIC 9875711, KOI-956, WISE J185527.83+464722.7"
Kepler-743,"2MASS J19421779+4248231, KIC 7295235, KOI-987, Kepler-743 A, WISE J194217.79+424823.0"
Kepler-744,"2MASS J19455907+4710583, KIC 10154388, KOI-991, WISE J194559.05+471058.1"
Kepler-745,"2MASS J19255986+3703334, KIC 1432789, KOI-992"
Kepler-746,"2MASS J19224373+3721184, KIC 1865042, KOI-1002, WISE J192243.73+372118.4"
Kepler-748,"2MASS J19290309+3714131, KIC 1725016, KOI-1007"
Kepler-749,"2MASS J19593533+4354140, KIC 8125580, KOI-1014"
Kepler-74,"2MASS J19322220+4121198, KIC 6046540, KOI-200, WISE J193222.20+412119.7"
Kepler-750,"2MASS J19162324+4400157, KIC 8158127, KOI-1015, WISE J191623.24+440015.6"
Kepler-751,"2MASS J19392251+4404396, KIC 8174625, KOI-1017"
Kepler-752,"2MASS J19290434+3757203, KIC 2716853, KOI-1022"
Kepler-753,"2MASS J19273678+3754082, KIC 2715135, KOI-1024"
Kepler-754,"2MASS J19330098+3750463, KIC 2584163, KOI-1031, WISE J193300.99+375046.2"
Kepler-755,"2MASS J19472664+4105504, KIC 5809890, KOI-1050, Kepler-755 A, WISE J194726.61+410550.0"
Kepler-756,"2MASS J19222590+4112039, KIC 5956656, KOI-1053, WISE J192225.90+411203.8"
Kepler-757,"2MASS J19464330+4123114, KIC 6060203, KOI-1059, WISE J194643.31+412311.5"
Kepler-758,"2MASS J19322030+4108075, KIC 5880320, KOI-1060, WISE J193220.32+410807.5"
Kepler-759,"2MASS J19203156+4122534, KIC 6037187, KOI-1061, WISE J192031.57+412253.4"
Kepler-75,"2MASS J19243302+3634385, KIC 757450, KOI-889, WISE J192433.02+363438.3"
Kepler-760,"2MASS J19102237+4410459, KIC 8222813, KOI-1069, WISE J191022.36+441045.9"
Kepler-761,"2MASS J19220086+4408368, KIC 8229696, KOI-1072, WISE J192200.78+440836.3"
Kepler-762,"2MASS J19250615+4719461, KIC 10272640, KOI-1074, WISE J192506.15+471946.2"
Kepler-763,"2MASS J19283467+4709264, KIC 10141900, KOI-1082, WISE J192834.69+470926.5"
Kepler-764,"2MASS J19493436+4709526, KIC 10157458, KOI-1083"
Kepler-765,"2MASS J18524430+4709204, KIC 10122255, KOI-1086, WISE J185244.30+470920.5"
Kepler-766,"2MASS J19324428+3758114, KIC 2721030, KOI-1094, WISE J193244.25+375811.0"
Kepler-767,"2MASS J19261900+3802089, KIC 2853093, KOI-1099"
Kepler-768,"2MASS J19362775+3823365, KIC 3245969, KOI-1101"
Kepler-769,"2MASS J19305114+3821295, KIC 3240158, KOI-1106, WISE J193051.14+382129.3"
Kepler-770,"2MASS J19055770+3822296, KIC 3218908, KOI-1108, WISE J190557.71+382229.6"
Kepler-771,"2MASS J19094658+3805183, KIC 2837111, KOI-1110, WISE J190946.58+380518.4"
Kepler-772,"2MASS J19254165+3812597, KIC 3116412, KOI-1115, WISE J192541.66+381259.6"
Kepler-773,"2MASS J19233232+3803272, KIC 2849805, KOI-1116, WISE J192332.31+380327.2"
Kepler-774,"2MASS J19240766+3812430, KIC 3114811, KOI-1117, WISE J192407.65+381242.8"
Kepler-775,"2MASS J19254399+4142123, KIC 6362874, KOI-1128, WISE J192543.98+414212.0"
Kepler-776,"2MASS J19090543+4138080, KIC 6272413, KOI-1129, WISE J190905.42+413808.1"
Kepler-777,"2MASS J18505377+4420473, KIC 8346392, KOI-1141, WISE J185053.78+442047.4"
Kepler-778,"2MASS J19095458+4414150, KIC 8288947, KOI-1142"
Kepler-779,"2MASS J19023084+4418392, KIC 8351704, KOI-1146, Kepler-779 A, WISE J190230.84+441838.8"
Kepler-77,"2MASS J19182590+4420435, KIC 8359498, KOI-127, WISE J191825.91+442043.5"
Kepler-780,"2MASS J18470393+4417331, KIC 8278371, KOI-1150, WISE J184703.92+441733.1"
Kepler-781,"2MASS J19103686+4724533, KIC 10330115, KOI-1160, WISE J191036.86+472453.2"
Kepler-782,"2MASS J19152837+4745339, KIC 10528068, KOI-1162, WISE J191528.37+474534.0"
Kepler-783,"2MASS J19241510+4729052, KIC 10337517, KOI-1165, WISE J192415.08+472905.3"
Kepler-784,"2MASS J19434095+4726550, KIC 10350571, KOI-1175, WISE J194340.95+472655.0"
Kepler-785,"2MASS J19281639+3850321, KIC 3749365, KOI-1176, WISE J192816.35+385032.0"
Kepler-786,"2MASS J19345854+3856214, KIC 3859079, KOI-1199, WISE J193458.54+385621.2"
Kepler-787,"2MASS J19264619+3834224, KIC 3444588, KOI-1202, WISE J192646.19+383422.4"
Kepler-788,"2MASS J19200009+3832236, KIC 3438507, KOI-1204, WISE J192000.11+383223.6"
Kepler-789,"2MASS J19435403+3856479, KIC 3869014, KOI-1205"
Kepler-78,"2MASS J19345800+4426539, KIC 8435766, Kepler-78 A, WISE J193458.03+442653.7"
Kepler-790,"2MASS J19074010+3852199, KIC 3732821, KOI-1207, WISE J190740.10+385220.0"
Kepler-791,"2MASS J19342300+3901461, KIC 3962357, KOI-1210, WISE J193422.99+390146.0"
Kepler-792,"2MASS J19280163+3849146, KIC 3749134, KOI-1212, WISE J192801.62+384914.5"
Kepler-793,"2MASS J19405199+3846275, KIC 3660924, KOI-1214, WISE J194052.00+384627.8"
Kepler-794,"2MASS J19123208+3859487, KIC 3839488, KOI-1216, WISE J191232.08+385948.7"
Kepler-795,"2MASS J19240457+3832440, KIC 3442055, KOI-1218, Kepler-795 A, WISE J192404.57+383244.4"
Kepler-796,"2MASS J19091388+3908410, KIC 4043190, KOI-1220, WISE J190913.89+390841.0"
Kepler-797,"2MASS J19485015+4146541, KIC 6383821, KOI-1238, WISE J194850.14+414653.9"
Kepler-798,"2MASS J19295476+4208322, KIC 6693640, KOI-1245, WISE J192954.80+420832.4"
Kepler-799,"2MASS J19084197+4452428, KIC 8678594, KOI-1261, WISE J190841.96+445242.9"
Kepler-79,"KOI-152, 2MASS J20020411+4422536, KIC 8394721, WISE J200204.12+442253.3"
Kepler-7,"2MASS J19141956+4105233, KIC 5780885, KOI-97, WISE J191419.55+410523.1"
Kepler-800,"2MASS J19061795+4447427, KIC 8612847, KOI-1264, WISE J190617.95+444742.6"
Kepler-801,"2MASS J19041805+4439527, KIC 8547140, KOI-1266, WISE J190418.04+443952.6"
Kepler-802,"2MASS J19040380+4500279, KIC 8806072, KOI-1273, WISE J190403.79+450027.9"
Kepler-803,"2MASS J19565318+4441379, KIC 8583696, KOI-1275, WISE J195653.18+444137.9"
Kepler-804,"2MASS J19332934+4447064, KIC 8628758, KOI-1279, WISE J193329.34+444706.6"
Kepler-805,"2MASS J19325518+4503119, KIC 8822366, KOI-1282, WISE J193255.19+450312.0"
Kepler-806,"2MASS J19440169+4451123, KIC 8700771, KOI-1283, WISE J194401.71+445112.7"
Kepler-807,"2MASS J19160484+4807113, KIC 10790387, KOI-1288, WISE J191604.83+480711.2"
Kepler-808,"2MASS J19262258+4826442, KIC 10975146, KOI-1300, WISE J192622.58+482644.0"
Kepler-809,"2MASS J19162007+4801052, KIC 10724369, KOI-1302, WISE J191620.07+480105.0"
Kepler-80,"KOI-500, 2MASS J19442701+3958436, KIC 4852528, WISE J194427.01+395843.5"
Kepler-810,"2MASS J19462756+4804575, KIC 10744335, KOI-1304, WISE J194627.56+480457.3"
Kepler-811,"2MASS J19014182+4750046, KIC 10586208, KOI-1308, WISE J190141.80+475004.4"
Kepler-812,"2MASS J19152526+4812307, KIC 10854768, KOI-1309, WISE J191525.26+481230.6"
Kepler-813,"2MASS J19023904+4826073, KIC 10964440, KOI-1310, WISE J190239.04+482607.3"
Kepler-814,"2MASS J18593851+4825539, KIC 10963242, KOI-1312, WISE J185938.52+482553.7"
Kepler-815,"2MASS J19005306+4752529, KIC 10585852, KOI-1314, WISE J190053.07+475252.7"
Kepler-816,"2MASS J19332708+3912448, KIC 4164994, KOI-1320"
Kepler-817,"2MASS J19441964+3909418, KIC 4076098, KOI-1323"
Kepler-818,"2MASS J19445642+3922132, KIC 4282872, KOI-1325, WISE J194456.39+392212.9"
Kepler-819,"2MASS J19412899+3910379, KIC 4072526, KOI-1329, WISE J194128.98+391038.3"
Kepler-81,"2MASS J19343286+4249298, KIC 7287995, KOI-877, WISE J193432.86+424929.4"
Kepler-820,"2MASS J19240483+3913144, KIC 4155328, KOI-1335"
Kepler-821,"2MASS J19022818+3922463, KIC 4243911, KOI-1337, WISE J190228.18+392246.1"
Kepler-822,"2MASS J19290626+3933006, KIC 4466677, KOI-1338, WISE J192906.26+393300.5"
Kepler-823,"2MASS J18581981+3913127, KIC 4135665, KOI-1339, WISE J185819.81+391312.6"
Kepler-824,"2MASS J19215457+3943552, KIC 4650674, KOI-1341, WISE J192154.57+394355.1"
Kepler-825,"2MASS J19390477+3923546, KIC 4275721, KOI-1342, WISE J193904.76+392354.4"
Kepler-826,"2MASS J18592643+3914259, KIC 4136466, KOI-1344, WISE J185926.44+391425.8"
Kepler-827,"2MASS J19395185+4242308, KIC 7211141, KOI-1355, WISE J193951.86+424231.0"
Kepler-828,"2MASS J19073294+4228165, KIC 6934291, KOI-1367, WISE J190732.94+422816.4"
Kepler-829,"2MASS J18491987+4227497, KIC 6924203, KOI-1370, WISE J184919.88+422749.6"
Kepler-82,"KOI-880, KIC 7366258, 2MASS J19312961+4257580 , 2MASS J19312961+4257580, WISE J193129.62+425758.0"
Kepler-830,"2MASS J19401302+4245246, KIC 7211469, KOI-1377, WISE J194013.02+424524.4"
Kepler-831,"2MASS J19395651+4243396, KIC 7211221, KOI-1379, WISE J193956.52+424339.8"
Kepler-832,"2MASS J19434226+4523019, KIC 9034103, KOI-1402, WISE J194342.26+452302.0"
Kepler-833,"2MASS J19215518+4536025, KIC 9214942, KOI-1403, WISE J192155.17+453602.2"
Kepler-834,"2MASS J19081308+4510493, KIC 8874090, KOI-1404, WISE J190813.07+451049.2"
Kepler-835,"2MASS J18541781+4544052, KIC 9264949, KOI-1405, WISE J185417.81+454405.1"
Kepler-836,"2MASS J19094866+4542158, KIC 9271752, KOI-1406, WISE J190948.66+454215.8"
Kepler-837,"2MASS J19005920+4557007, KIC 9391208, KOI-1409, WISE J190059.18+455700.8"
Kepler-838,"2MASS J19014452+4558336, KIC 9391506, KOI-1410, WISE J190144.55+455834.2"
Kepler-839,"2MASS J19241792+4514333, KIC 8950853, KOI-1412, WISE J192417.92+451433.2"
Kepler-83,"2MASS J18485580+4339562, KIC 7870390, KOI-898, Kepler-83 A, WISE J184855.80+433956.1"
Kepler-841,"2MASS J18570031+4848346, KIC 11177707, KOI-1423, WISE J185700.32+484834.6"
Kepler-842,"2MASS J19291885+4939127, KIC 11611600, KOI-1424, WISE J192918.86+493912.7"
Kepler-843,"2MASS J19451727+4858173, KIC 11254382, KOI-1425, WISE J194517.20+485818.3"
Kepler-844,"2MASS J19112585+4846268, KIC 11129738, KOI-1427, WISE J191125.86+484626.4"
Kepler-845,"2MASS J19234981+4912137, KIC 11401182, KOI-1428, WISE J192349.82+491213.4"
Kepler-846,"2MASS J19081368+4902456, KIC 11288505, KOI-1433, WISE J190813.72+490245.2"
Kepler-847,"2MASS J18540115+4927036, KIC 11493431, KOI-1434, WISE J185401.12+492703.5"
Kepler-848,"2MASS J19330918+4848418, KIC 11193263, KOI-1438, WISE J193309.19+484841.8"
Kepler-849,"2MASS J19232442+4831168, KIC 11027624, KOI-1439, WISE J192324.42+483116.8"
Kepler-84,"2MASS J19530049+4029458, KIC 5301750, KOI-1589, WISE J195300.48+402945.9"
Kepler-850,"2MASS J19322027+4834314, KIC 11032227, KOI-1440, WISE J193220.26+483431.4"
Kepler-851,"2MASS J19384326+4908245, KIC 11356260, KOI-1441, WISE J193843.25+490824.5"
Kepler-852,"2MASS J19493398+4833384, KIC 11043167, KOI-1444, WISE J194933.98+483338.5"
Kepler-853,"2MASS J18554483+4906371, KIC 11336883, KOI-1445, WISE J185544.83+490637.0"
Kepler-855,"2MASS J19402279+4332153, KIC 7832356, KOI-1456, WISE J194022.79+433215.3"
Kepler-856,"2MASS J19182492+4618538, KIC 9643874, KOI-1457, WISE J191824.93+461853.7"
Kepler-857,"2MASS J19383177+4324016, KIC 7761545, KOI-1472, WISE J193831.78+432401.8"
Kepler-858,"2MASS J19152367+5112325, KIC 12403119, KOI-1478, WISE J191523.70+511232.5"
Kepler-859,"2MASS J19065804+4311243, KIC 7512982, KOI-1480, WISE J190658.04+431124.3"
Kepler-85,"2MASS J19235362+4517251, KIC 8950568, KOI-2038, WISE J192353.62+451725.0"
Kepler-860,"2MASS J19421854+4615170, KIC 9597806, KOI-1481, WISE J194218.54+461516.9"
Kepler-861,"2MASS J19292494+4613346, KIC 9589323, KOI-1488"
Kepler-862,"2MASS J19510702+4629338, KIC 9726659, KOI-1491, WISE J195107.02+462933.8"
Kepler-863,"2MASS J19503948+4314562, KIC 7629518, KOI-1495, WISE J195039.47+431456.1"
Kepler-864,"2MASS J19001370+4619144, KIC 9636135, KOI-1498, WISE J190013.70+461914.2"
Kepler-865,"2MASS J19505382+4331387, KIC 7841925, KOI-1499, WISE J195053.81+433138.3"
Kepler-866,"2MASS J19202936+4305080, KIC 7439316, KOI-1501, WISE J192029.34+430507.6"
Kepler-867,"2MASS J19090847+5114599, KIC 12400538, KOI-1503, WISE J190908.47+511459.8"
Kepler-868,"2MASS J18492724+4640308, KIC 9813499, KOI-1505, WISE J184927.24+464030.8"
Kepler-869,"2MASS J19174190+5059388, KIC 12254792, KOI-1506, WISE J191741.88+505938.9"
Kepler-86,"KIC 12735740, PH2"
Kepler-870,"2MASS J19413661+5028430, KIC 12020218, KOI-1507, WISE J194136.62+502842.8"
Kepler-871,"2MASS J19380650+4322053, KIC 7690844, KOI-1508"
Kepler-872,"2MASS J19414019+4336203, KIC 7901948, KOI-1511, WISE J194140.19+433620.2"
Kepler-873,"2MASS J19453677+5116168, KIC 12418724, KOI-1516, WISE J194536.75+511616.6"
Kepler-874,"2MASS J19394964+4300515, KIC 7456001, KOI-1517, WISE J193949.65+430051.4"
Kepler-875,"2MASS J19491231+4308307, KIC 7549209, KOI-1518, WISE J194912.31+430830.5"
Kepler-876,"2MASS J18535476+4323016, KIC 7663405, KOI-1519, WISE J185354.77+432301.5"
Kepler-877,"2MASS J19192619+4631216, KIC 9765975, KOI-1520, WISE J191926.17+463121.7"
Kepler-878,"2MASS J19011108+4636123, KIC 9818462, KOI-1521, WISE J190111.10+463612.4"
Kepler-879,"2MASS J19431357+5054352, KIC 12266636, KOI-1522, WISE J194313.57+505435.1"
Kepler-87,"KOI-1574, 2MASS J19514005+4657544, KIC 10028792, WISE J195140.04+465754.4"
Kepler-880,"2MASS J18475309+4340219, KIC 7869917, KOI-1525, WISE J184753.09+434022.0"
Kepler-881,"2MASS J19155822+4640147, KIC 9824805, KOI-1526, WISE J191558.21+464014.5"
